id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,icao_code,iata_code,gps_code,local_code,home_link,wikipedia_link,keywords
4629,MBSC,medium_airport,South Caicos Airport,21.515699,-71.528503,6,NA,TC,TC-SC,South Caicos,yes,MBSC,XSC,MBSC,,,https://en.wikipedia.org/wiki/South_Caicos_Airport,
32325,MBSY,small_airport,Salt Cay Airport,21.33300018,-71.19999695,3,NA,TC,TC-SL,Salt Cay,yes,MBSY,SLX,MBSY,,,https://en.wikipedia.org/wiki/Salt_Cay_Airport,
4632,MDBH,medium_airport,Maria Montez International Airport,18.25149918,-71.12039948,10,NA,DO,DO-04,Barahona,yes,MDBH,BRX,MDBH,,,https://en.wikipedia.org/wiki/Mar%C3%ADa_Montez_International_Airport,
4633,MDCR,medium_airport,Cabo Rojo Airport,17.92900085,-71.64479828,262,NA,DO,DO-16,Cabo Rojo,no,MDCR,CBJ,MDCR,,,https://en.wikipedia.org/wiki/Cabo_Rojo_Airport,
30673,MDCY,medium_airport,Samaná El Catey International Airport,19.269259,-69.737405,30,NA,DO,DO-20,Samana,yes,MDCY,AZS,MDCY,,,https://en.wikipedia.org/wiki/Saman%C3%A1_El_Catey_International_Airport,
29799,MDCZ,small_airport,Constanza - Expedición 14 de Junio National Airport,18.907499,-70.721901,3952,NA,DO,DO-13,Costanza,no,MDCZ,COZ,MDCZ,,,https://en.wikipedia.org/wiki/Constanza_Airport,
4634,MDJB,medium_airport,La Isabela International Airport,18.57250023,-69.98560333,98,NA,DO,DO-01,La Isabela,yes,MDJB,JBQ,MDJB,,,https://en.wikipedia.org/wiki/La_Isabela_International_Airport,"MDLI, SDI, Dr Joaquin Balaguer International Airport"
4635,MDLR,large_airport,Casa De Campo International Airport,18.452222,-68.911111,213,NA,DO,DO-12,La Romana,yes,MDLR,LRM,MDLR,,http://romanaairport.com,https://en.wikipedia.org/wiki/La_Romana_International_Airport,
4636,MDPC,large_airport,Punta Cana International Airport,18.5674,-68.363403,47,NA,DO,DO-11,Punta Cana,yes,MDPC,PUJ,MDPC,,https://www.puntacanainternationalairport.com/,https://en.wikipedia.org/wiki/Punta_Cana_International_Airport,
4637,MDPP,medium_airport,Gregorio Luperon International Airport,19.7579,-70.57,15,NA,DO,DO-18,Puerto Plata,yes,MDPP,POP,MDPP,,https://aeropuertopuertoplata.com/?q=en,https://en.wikipedia.org/wiki/Gregorio_Luper%C3%B3n_International_Airport,La Union
4638,MDSD,large_airport,Las Américas International Airport,18.42970085,-69.66889954,59,NA,DO,DO-01,Santo Domingo,yes,MDSD,SDQ,MDSD,,http://www.aerodom.com/app/do/lasamericas.aspx,https://en.wikipedia.org/wiki/Las_Am%C3%A9ricas_International_Airport,"Aeropuerto Internacional de Las Américas, José Francisco Peña Gómez Intl"
4640,MDST,medium_airport,Cibao International Airport,19.40609932,-70.60469818,565,NA,DO,DO-25,Santiago,yes,MDST,STI,MDST,,,https://en.wikipedia.org/wiki/Cibao_International_Airport,
4643,MGCB,medium_airport,Coban Airport,15.469,-90.4067,4339,NA,GT,GT-AV,Coban,no,MGCB,CBV,MGCB,,,https://en.wikipedia.org/wiki/Cob%C3%A1n_Airport,
42223,MGCR,small_airport,Carmelita Airport,17.461201,-90.053703,753,NA,GT,GT-PE,Carmelita,no,MGCR,CMM,MGCR,,,https://en.wikipedia.org/wiki/Carmelita_Airport,
30856,MGCT,small_airport,Coatepeque Airport,14.6942,-91.8825,1486,NA,GT,GT-QZ,Coatepeque,no,MGCT,CTF,MGCT,,,https://en.wikipedia.org/wiki/Coatepeque_Airport,
4644,MGGT,large_airport,La Aurora Airport,14.5833,-90.527496,4952,NA,GT,GT-GU,Guatemala City,yes,MGGT,GUA,MGGT,,,https://en.wikipedia.org/wiki/La_Aurora_International_Airport,
42226,MGHT,small_airport,Huehuetenango Airport,15.316667,-91.505556,6135,NA,GT,GT-HU,Huehuetenango,yes,MGHT,HUG,MGHT,,,https://en.wikipedia.org/wiki/Huehuetenango_Airport,
4645,MGPB,medium_airport,Puerto Barrios Airport,15.7309,-88.583801,33,NA,GT,GT-IZ,Puerto Barrios,yes,MGPB,PBR,MGPB,,,https://en.wikipedia.org/wiki/Puerto_Barrios_Airport,
32161,MGPG,small_airport,Playa Grande Airport,15.9975,-90.741699,577,NA,GT,GT-QC,Playa Grande,no,MGPG,PKJ,MGPG,,,https://en.wikipedia.org/wiki/Playa_Grande_Airport,Morales
32170,MGPP,small_airport,Poptún Airport,16.32579994,-89.41609955,1801,NA,GT,GT-PE,Poptún,no,MGPP,PON,MGPP,,,https://en.wikipedia.org/wiki/Popt%C3%BAn_Airport,
30649,MGQC,small_airport,Quiché Airport,15.0122,-91.150597,6631,NA,GT,GT-QC,Santa Cruz del Quiché,no,MGQC,AQB,MGQC,,,https://en.wikipedia.org/wiki/Quich%C3%A9_Airport,
30610,MGQZ,small_airport,Quezaltenango Airport,14.8656,-91.501999,7779,NA,GT,GT-QZ,Quezaltenango,yes,MGQZ,AAZ,MGQZ,,,https://en.wikipedia.org/wiki/Quetzaltenango_Airport,"Los Altos Airport, Xelajú , Xela"
4646,MGRB,medium_airport,Rubelsanto Airport,15.992,-90.445297,426,NA,GT,GT-AV,Rubelsanto,no,MGRB,RUV,MGRB,,,https://en.wikipedia.org/wiki/Rubelsanto_Airport,
42234,MGRD,small_airport,Las Vegas Airport,15.668363,-88.961763,28,NA,GT,GT-IZ,Rio Dulce,no,MGRD,LCF,MGRD,,,https://en.m.wikipedia.org/wiki/Río_Dulce_Airport,
4647,MGRT,medium_airport,Retalhuleu Airport,14.521431,-91.697001,656,NA,GT,GT-RE,Retalhuleu,yes,MGRT,RER,MGRT,,,https://en.wikipedia.org/wiki/Retalhuleu_Airport,
4648,MGSJ,medium_airport,San José Airport,13.9362,-90.8358,29,NA,GT,GT-ES,Puerto San José,no,MGSJ,GSJ,MGSJ,,,https://en.wikipedia.org/wiki/San_Jos%C3%A9_Airport,
30625,MHAH,small_airport,Ahuas Airport,15.4722,-84.352203,249,NA,HN,HN-GD,Ahuas,no,MHAH,AHS,MHAH,,,https://en.wikipedia.org/wiki/Ahuas_Airport,
42052,MHCS,small_airport,Coyoles Airport,15.445556,-86.675278,492,NA,HN,HN-YO,Coyoles,no,MHCS,CYL,MHCS,,,https://en.wikipedia.org/wiki/Coyoles_Airport,
42054,MHEA,small_airport,El Arrayán Airport,15.505556,-86.574722,722,NA,HN,HN-YO,Olanchito,no,MHEA,OAN,MHEA,,,https://en.wikipedia.org/wiki/El_Array%C3%A1n_Airport,
42067,MHGE,small_airport,El Aguacate Airport,14.875,-85.776108,1296,NA,HN,HN-OL,El Aguacate,no,MHGE,CAA,MHGE,,,https://en.wikipedia.org/wiki/El_Aguacate_Airport,
31811,MHLE,small_airport,La Esperanza Airport,14.291111,-88.175003,5475,NA,HN,HN-IN,La Esperanza,no,MHLE,LEZ,MHLE,,,https://en.wikipedia.org/wiki/La_Esperanza_Airport_(Intibuc%C3%A1),
4661,MHLM,medium_airport,Ramón Villeda Morales International Airport,15.4526,-87.923599,91,NA,HN,HN-CR,San Pedro Sula,yes,MHLM,SAP,MHLM,,,https://en.wikipedia.org/wiki/Ram%C3%B3n_Villeda_Morales_International_Airport,
4662,MHNJ,medium_airport,La Laguna Airport,16.4454,-85.906601,49,NA,HN,HN-IB,Guanaja,yes,MHNJ,GJA,MHNJ,,,https://en.wikipedia.org/wiki/Guanaja_Airport,
35282,MHPC,small_airport,Palacios Airport,15.955,-84.941391,18,NA,HN,HN-GD,Palacios,no,MHPC,PCH,MHPC,,,https://en.wikipedia.org/wiki/Palacios_Airport,
32153,MHPL,small_airport,Puerto Lempira Airport,15.2622,-83.781197,33,NA,HN,HN-GD,Puerto Lempira,yes,MHPL,PEU,MHPL,,,https://en.wikipedia.org/wiki/Puerto_Lempira_Airport,
4663,MHRO,medium_airport,Juan Manuel Gálvez International Airport,16.316799,-86.523003,39,NA,HN,HN-IB,Coxen Hole,yes,MHRO,RTB,MHRO,,,https://en.wikipedia.org/wiki/Juan_Manuel_G%C3%A1lvez_International_Airport,"Roatán, Roatan International"
4665,MHTE,medium_airport,Tela Airport,15.7759,-87.4758,7,NA,HN,HN-AT,Tela,no,MHTE,TEA,MHTE,,,https://en.wikipedia.org/wiki/Tela_Airport,
4666,MHTG,medium_airport,Toncontín International Airport,14.0609,-87.217201,3294,NA,HN,HN-FM,Tegucigalpa,yes,MHTG,TGU,MHTG,,,https://en.wikipedia.org/wiki/Toncont%C3%ADn_International_Airport,
4667,MHTJ,medium_airport,Trujillo Airport,15.926599,-85.938573,3,NA,HN,HN-CL,Trujillo,no,MHTJ,TJI,MHTJ,,,https://en.wikipedia.org/wiki/Trujillo_Airport,
32522,MHUT,small_airport,Utila Airport,16.1131,-86.880302,29,NA,HN,HN-IB,Utila Island,yes,MHUT,UII,MHUT,,,https://en.wikipedia.org/wiki/%C3%9Atila_Airport,
315202,MHYR,small_airport,Yoro Airport,15.1275,-87.135,2215,NA,HN,HN-YO,Yoro,no,MHYR,ORO,MHYR,,,https://en.wikipedia.org/wiki/Yoro_Airport,
4679,MKBS,medium_airport,Ian Fleming International Airport,18.404079,-76.969754,90,NA,JM,JM-05,Boscobel,yes,MKBS,OCJ,MKBS,,http://www.aaj.com.jm/ourairports/index.php#boscobel,https://en.wikipedia.org/wiki/Ian_Fleming_International_Airport,Boscobel Aerodrome
4680,MKJP,large_airport,Norman Manley International Airport,17.93569946,-76.78749847,10,NA,JM,JM-01,Kingston,yes,MKJP,KIN,MKJP,,,https://en.wikipedia.org/wiki/Norman_Manley_International_Airport,
4681,MKJS,medium_airport,Sangster International Airport,18.5037,-77.913399,4,NA,JM,JM-08,Montego Bay,yes,MKJS,MBJ,MKJS,,https://www.mbjairport.com/,https://en.wikipedia.org/wiki/Sangster_International_Airport,
4682,MKKJ,medium_airport,Ken Jones Airport,18.19879913,-76.53450012,20,NA,JM,JM-04,Ken Jones,no,MKKJ,POT,MKKJ,,,https://en.wikipedia.org/wiki/Ken_Jones_Aerodrome,
32020,MKNG,small_airport,Negril Airport,18.341712,-78.334164,9,NA,JM,JM-09,Negril,no,MKNG,NEG,MKNG,,,https://en.wikipedia.org/wiki/Negril_Aerodrome,
4683,MKTP,medium_airport,Tinson Pen Airport,17.98859978,-76.82379913,16,NA,JM,JM-02,Tinson Pen,yes,MKTP,KTP,MKTP,,,https://en.wikipedia.org/wiki/Tinson_Pen_Airport,
4688,MMAA,medium_airport,General Juan N. Álvarez International Airport,16.757126,-99.753113,16,NA,MX,MX-GRO,Acapulco,yes,MMAA,ACA,MMAA,,,https://en.wikipedia.org/wiki/General_Juan_N._%C3%81lvarez_International_Airport,
4690,MMAN,medium_airport,Del Norte International Airport,25.865601,-100.237,1476,NA,MX,MX-NLE,Monterrey,no,MMAN,NTR,MMAN,ADN,,https://en.wikipedia.org/wiki/Del_Norte_International_Airport,BAM 14 Monterrey/Apodaca
4691,MMAS,medium_airport,Jesús Terán Peredo International Airport,21.699589,-102.318372,6112,NA,MX,MX-AGU,Aguascalientes,yes,MMAS,AGU,MMAS,,https://www.aeropuertosgap.com.mx/es/aguascalientes.html,https://en.wikipedia.org/wiki/Lic._Jes%C3%BAs_Ter%C3%A1n_Peredo_International_Airport,"Aguascalientes International, Licenciado Jesús Terán Peredo, Aeropuerto Internacional Jesús Terán Peredo"
4692,MMBT,medium_airport,Bahías de Huatulco International Airport,15.774909,-96.260319,464,NA,MX,MX-OAX,Huatulco,yes,MMBT,HUX,MMBT,HU1,,https://en.wikipedia.org/wiki/Bah%C3%ADas_de_Huatulco_International_Airport,
4693,MMCB,medium_airport,General Mariano Matamoros International Airport,18.833922,-99.261818,4277,NA,MX,MX-MOR,Temixco,no,MMCB,CVJ,MMCB,,,https://en.wikipedia.org/wiki/General_Mariano_Matamoros_Airport,Aeropuerto Internacional Mariano Matamoros
43060,MMCC,small_airport,Ciudad Acuña New International Airport,29.333662,-101.100555,1410,NA,MX,MX-COA,Ciudad Acuña,no,MMCC,ACN,MMCC,EFN,,https://en.wikipedia.org/wiki/Ciudad_Acu%C3%B1a_International_Airport,
4694,MMCE,medium_airport,Ciudad del Carmen International Airport,18.65369987,-91.7990036,10,NA,MX,MX-CAM,Ciudad del Carmen,yes,MMCE,CME,MMCE,,,https://en.wikipedia.org/wiki/Ciudad_del_Carmen_International_Airport,
4695,MMCG,small_airport,Aeropuerto Municipal de Nuevo Casas Grandes,30.3974,-107.875,4850,NA,MX,MX-CHH,Nuevo Casas Grandes,no,MMCG,NCG,MMCG,NCG,,https://en.wikipedia.org/wiki/Nuevo_Casas_Grandes_Municipal_Airport,
4697,MMCL,medium_airport,Bachigualato Federal International Airport,24.76504,-107.475228,108,NA,MX,MX-SIN,Culiacán,yes,MMCL,CUL,MMCL,,,https://en.wikipedia.org/wiki/Bachigualato_Federal_International_Airport,"Federal de Bachigualato International Airport, Culiacán International Airport"
4698,MMCM,medium_airport,Chetumal International Airport,18.504985,-88.328018,39,NA,MX,MX-ROO,Chetumal,yes,MMCM,CTM,MMCM,,http://chetumal.asa.gob.mx/wb/webasa/chetumal_aeropuertos,https://en.wikipedia.org/wiki/Chetumal_International_Airport,Aeropuerto Internacional de Chetumal
4699,MMCN,medium_airport,Ciudad Obregón International Airport,27.39259911,-109.8330002,243,NA,MX,MX-SON,Ciudad Obregón,yes,MMCN,CEN,MMCN,,http://obregon.asa.gob.mx/wb/webasa/obregon_aeropuertos,https://en.wikipedia.org/wiki/Ciudad_Obreg%C3%B3n_International_Airport,
29796,MMCO,small_airport,San Antonio Copalar Airport,16.176701,-92.050598,5161,NA,MX,MX-CHP,Comitán,no,MMCO,CJT,MMCO,,,https://es.wikipedia.org/wiki/Aeropuerto_Nacional_de_Comit%C3%A1n,
4700,MMCP,medium_airport,Ingeniero Alberto Acuña Ongay International Airport,19.81679916,-90.50029755,34,NA,MX,MX-CAM,Campeche,yes,MMCP,CPE,MMCP,,,https://en.wikipedia.org/wiki/Ing._Alberto_Acu%C3%B1a_Ongay_International_Airport,
4701,MMCS,medium_airport,Abraham González International Airport,31.63610077,-106.4290009,3904,NA,MX,MX-CHH,Ciudad Juárez,yes,MMCS,CJS,MMCS,,,https://en.wikipedia.org/wiki/Abraham_Gonz%C3%A1lez_International_Airport,
4702,MMCT,small_airport,Chichén Itzá International Airport,20.6413,-88.446198,102,NA,MX,MX-YUC,Tinúm,no,MMCT,CZA,MMCT,,http://www.chichen-itza-airport.com/,https://en.wikipedia.org/wiki/Chichen_Itza_International_Airport,Aeropuerto Internacional de Chichen Itza
4703,MMCU,medium_airport,General Roberto Fierro Villalobos International Airport,28.7029,-105.964996,4462,NA,MX,MX-CHH,Chihuahua,yes,MMCU,CUU,MMCU,,,https://en.wikipedia.org/wiki/Chihuahua_International_Airport,
4704,MMCV,medium_airport,General Pedro Jose Mendez International Airport,23.70330048,-98.95649719,761,NA,MX,MX-TAM,Ciudad Victoria,yes,MMCV,CVM,MMCV,,,https://en.wikipedia.org/wiki/General_Pedro_J._M%C3%A9ndez_International_Airport,
4705,MMCY,medium_airport,Captain Rogelio Castillo National Airport,20.545998,-100.886539,5709,NA,MX,MX-GUA,Celaya,no,MMCY,CYW,MMCY,CYA,,https://en.wikipedia.org/wiki/Captain_Rogelio_Castillo_National_Airport,Aeropuerto Nacional Capitan Rogelio Castillo
4706,MMCZ,large_airport,Cozumel International Airport,20.514922,-86.928538,15,NA,MX,MX-ROO,Cozumel,yes,MMCZ,CZM,MMCZ,,http://www.asur.com.mx/,https://en.wikipedia.org/wiki/Cozumel_International_Airport,
29788,MMDM,small_airport,Ciudad Mante Los Huastecas National Airport,22.738957,-99.018516,341,NA,MX,MX-TAM,Ciudad Mante,no,MMDM,MMC,MMDM,CDM,,https://en.wikipedia.org/wiki/Ciudad_Mante_National_Airport,"Cuauhtemoc Airport, Aeropuerto Nacional Las Huastecas"
4707,MMDO,large_airport,General Guadalupe Victoria International Airport,24.125468,-104.527938,6104,NA,MX,MX-DUR,Durango,yes,MMDO,DGO,MMDO,,,https://en.wikipedia.org/wiki/General_Guadalupe_Victoria_International_Airport,Aeropuerto Internacional General Guadalupe Victoria
4708,MMEP,medium_airport,Amado Nervo National Airport,21.419833,-104.842472,3020,NA,MX,MX-NAY,Tepic,yes,MMEP,TPQ,MMEP,TNY,http://tepic.asa.gob.mx/wb/webasa/tepic_aeropuertos,https://en.wikipedia.org/wiki/Amado_Nervo_National_Airport,Tepic Airport
4710,MMGL,large_airport,Guadalajara International Airport,20.523342,-103.310108,5016,NA,MX,MX-JAL,Guadalajara,yes,MMGL,GDL,MMGL,GDL,https://www.aeropuertosgap.com.mx/es/guadalajara,https://en.wikipedia.org/wiki/Don_Miguel_Hidalgo_y_Costilla_International_Airport,Miguel Hidalgo y Costilla Guadalajara
4711,MMGM,medium_airport,General José María Yáñez International Airport,27.96899986,-110.9250031,59,NA,MX,MX-SON,Guaymas,yes,MMGM,GYM,MMGM,,http://guaymas.asa.gob.mx/wb/webasa/guaymas_aeropuertos,https://en.wikipedia.org/wiki/General_Jos%C3%A9_Mar%C3%ADa_Y%C3%A1%C3%B1ez_International_Airport,
31554,MMGR,small_airport,Guerrero Negro Airport,28.0261,-114.024002,59,NA,MX,MX-BCN,San Quintín,yes,MMGR,GUB,MMGR,GRN,,https://en.wikipedia.org/wiki/Guerrero_Negro_Airport,MM58
4712,MMHC,small_airport,Tehuacán National Airport,18.49722,-97.42011,5509,NA,MX,MX-PUE,Tehuacán,no,MMHC,TCN,MMHC,,,https://en.wikipedia.org/wiki/Tehuac%C3%A1n_Airport,
4713,MMHO,medium_airport,General Ignacio P. Garcia International Airport,29.093527,-111.049891,627,NA,MX,MX-SON,Hermosillo,yes,MMHO,HMO,MMHO,,,https://en.wikipedia.org/wiki/General_Ignacio_Pesqueira_Garcia_International_Airport,
4714,MMIA,medium_airport,Licenciado Miguel de la Madrid International Airport,19.277,-103.577002,2467,NA,MX,MX-COL,Colima,yes,MMIA,CLQ,MMIA,COL,,https://en.wikipedia.org/wiki/Lic._Miguel_de_la_Madrid_Airport,"Aeropuerto Internacional Licenciado Miguel de la Madrid, Colima Airport"
4715,MMIM,small_airport,Isla Mujeres National Airport,21.245962,-86.740365,7,NA,MX,MX-ROO,Isla Mujeres,no,MMIM,ISJ,MMIM,,,https://en.wikipedia.org/wiki/Isla_Mujeres_National_Airport,Aeropuerto Nacional de Isla Mujeres
4716,MMIO,medium_airport,Plan De Guadalupe International Airport,25.544145,-100.930195,4778,NA,MX,MX-COA,Saltillo,no,MMIO,SLW,MMIO,,,https://en.wikipedia.org/wiki/Plan_de_Guadalupe_International_Airport,
4718,MMJA,medium_airport,El Lencero Airport,19.475107,-96.797008,3127,NA,MX,MX-VER,Emiliano Zapata,no,MMJA,JAL,MMJA,,,https://en.wikipedia.org/wiki/El_Lencero_Airport,Xalapa
4719,MMJC,small_airport,Jorge Jiménez Cantú National Airport,19.574155,-99.291183,8120,NA,MX,MX-MEX,Atizapán de Zaragoza,no,MMJC,AZP,MMJC,JJC,,https://es.wikipedia.org/wiki/Aeropuerto_Nacional_Jorge_Jiménez_Cantú,Aeropuerto Nacional Jorge Jiménez Cantú
4720,MMLC,medium_airport,Lázaro Cárdenas Airport,18.001672,-102.220316,39,NA,MX,MX-MIC,Lázaro Cárdenas,no,MMLC,LZC,MMLC,,,https://en.wikipedia.org/wiki/L%C3%A1zaro_C%C3%A1rdenas_Airport,
4721,MMLM,medium_airport,Valle del Fuerte International Airport,25.685447,-109.081055,16,NA,MX,MX-SIN,Los Mochis,yes,MMLM,LMM,MMLM,,http://aeropuertosgap.com.mx/english/index-site.html,https://en.wikipedia.org/wiki/Federal_del_Valle_del_Fuerte_International_Airport,
4722,MMLO,medium_airport,Del Bajío International Airport,20.992695,-101.480284,5956,NA,MX,MX-GUA,Silao,yes,MMLO,BJX,MMLO,BJ1,,https://en.wikipedia.org/wiki/Del_Baj%C3%ADo_International_Airport,
4723,MMLP,medium_airport,Manuel Márquez de León International Airport,24.072701,-110.362,69,NA,MX,MX-BCS,La Paz,yes,MMLP,LAP,MMLP,,https://www.aeropuertosgap.com.mx/en/la-paz-3.html,https://en.wikipedia.org/wiki/La_Paz_International_Airport,
4724,MMLT,medium_airport,Loreto International Airport,25.98920059,-111.3479996,34,NA,MX,MX-BCS,Loreto,yes,MMLT,LTO,MMLT,,,https://en.wikipedia.org/wiki/Loreto_International_Airport,
4725,MMMA,medium_airport,General Servando Canales International Airport,25.76989937,-97.52529907,25,NA,MX,MX-TAM,Matamoros,yes,MMMA,MAM,MMMA,,,https://en.wikipedia.org/wiki/General_Servando_Canales_International_Airport,
4726,MMMD,large_airport,Manuel Crescencio Rejón International Airport,20.930485,-89.645462,38,NA,MX,MX-YUC,Mérida,yes,MMMD,MID,MMMD,,,https://en.wikipedia.org/wiki/Manuel_Crescencio_Rej%C3%B3n_International_Airport,
31967,MMMG,small_airport,Mulege Airport,26.905347,-111.970725,66,NA,MX,MX-BCS,Mulege,no,MMMG,MUG,MMMG,,,https://en.wikipedia.org/wiki/Muleg%C3%A9_Airstrip,
4727,MMML,medium_airport,General Rodolfo Sánchez Taboada International Airport,32.630629,-115.242805,74,NA,MX,MX-BCN,Mexicali,yes,MMML,MXL,MMML,M1L,http://aeropuertosgap.com.mx/aeropuertos/mexicali?lang=eng,https://en.wikipedia.org/wiki/General_Rodolfo_S%C3%A1nchez_Taboada_International_Airport,"Mexicali Airport, Aeropuerto Internacional Gral. Rodolfo Sánchez Taboada"
4728,MMMM,medium_airport,General Francisco J. Mujica International Airport,19.849899,-101.025002,6033,NA,MX,MX-MIC,Morelia,yes,MMMM,MLM,MMMM,,,https://en.wikipedia.org/wiki/General_Francisco_J._Mujica_International_Airport,
4729,MMMT,medium_airport,Minatitlán/Coatzacoalcos International Airport,18.103399,-94.580704,36,NA,MX,MX-VER,Cosoleacaque,yes,MMMT,MTT,MMMT,,http://www.asur.com.mx/asur/ingles/aeropuertos/minatitlan/minatitlan.asp,https://en.wikipedia.org/wiki/Minatitl%C3%A1n/Coatzacoalcos_International_Airport,
4730,MMMV,medium_airport,Monclova International Airport,26.9557,-101.470001,1864,NA,MX,MX-COA,Monclova,no,MMMV,LOV,MMMV,MOV,,https://en.wikipedia.org/wiki/Venustiano_Carranza_International_Airport,
4731,MMMX,large_airport,Benito Juárez International Airport,19.435137,-99.071328,7316,NA,MX,MX-DIF,Ciudad de México,yes,MMMX,MEX,MMMX,ME1,https://www.aicm.com.mx,https://en.wikipedia.org/wiki/Mexico_City_International_Airport,AICM
4732,MMMY,large_airport,Monterrey International Airport,25.778521,-100.106989,1278,NA,MX,MX-NLE,Monterrey,yes,MMMY,MTY,MMMY,,https://aeropuertomonterrey.oma.aero/es/,https://en.wikipedia.org/wiki/General_Mariano_Escobedo_International_Airport,"General Mariano Escobedo, Apodaca"
4733,MMMZ,large_airport,General Rafael Buelna International Airport,23.161474,-106.264572,38,NA,MX,MX-SIN,Mazatlàn,yes,MMMZ,MZT,MMMZ,,,https://en.wikipedia.org/wiki/Mazatl%C3%A1n_International_Airport,
4734,MMNG,small_airport,Nogales International Airport,31.225756,-110.976934,3990,NA,MX,MX-SON,Nogales,no,MMNG,NOG,MMNG,,,https://en.wikipedia.org/wiki/Nogales_International_Airport_(Mexico),
4735,MMNL,medium_airport,Quetzalcóatl International Airport,27.443899,-99.570503,484,NA,MX,MX-TAM,Nuevo Laredo,yes,MMNL,NLD,MMNL,,,https://en.wikipedia.org/wiki/Quetzalc%C3%B3atl_International_Airport,
4736,MMOX,medium_airport,Xoxocotlán International Airport,17.000814,-96.72197,4989,NA,MX,MX-OAX,Oaxaca,yes,MMOX,OAX,MMOX,,http://www.asur.com.mx/asur/ingles/aeropuertos/oaxaca/oaxaca.asp,https://en.wikipedia.org/wiki/Xoxocotl%C3%A1n_International_Airport,Aeropuerto Internacional Xoxocotlán
4737,MMPA,medium_airport,El Tajín National Airport,20.60269928,-97.46080017,497,NA,MX,MX-VER,Poza Rica,yes,MMPA,PAZ,MMPA,,,https://en.wikipedia.org/wiki/El_Taj%C3%ADn_National_Airport,
4738,MMPB,medium_airport,Hermanos Serdán International Airport,19.158465,-98.371582,7361,NA,MX,MX-PUE,Puebla,yes,MMPB,PBC,MMPB,,http://www.aeropuertopuebla.com/,https://en.wikipedia.org/wiki/Hermanos_Serd%C3%A1n_International_Airport,Aeropuerto Internacional Hermanos Serdán
45229,MMPE,small_airport,Mar de Cortés International Airport,31.351987,-113.305177,71,NA,MX,MX-SON,Puerto Peñasco,yes,MMPE,PPE,MMPE,AMC,https://www.aeropuertomardecortes.com/,https://en.wikipedia.org/wiki/Mar_de_Cort%C3%A9s_International_Airport,
4741,MMPG,medium_airport,Piedras Negras International Airport,28.627873,-100.53524,901,NA,MX,MX-COA,Piedras Negras,yes,MMPG,PDS,MMPG,PNG,,https://en.wikipedia.org/wiki/Piedras_Negras_International_Airport,
308382,MMPL,small_airport,Punta Colorada Airport,23.575011,-109.535826,55,NA,MX,MX-BCS,La Ribera,no,MMPL,PCO,MMPL,PCL,,https://en.wikipedia.org/wiki/Punta_Colorada_Airstrip,
4742,MMPN,medium_airport,Uruapan - Licenciado y General Ignacio Lopez Rayon International Airport,19.3967,-102.039001,5258,NA,MX,MX-MIC,Uruapan,yes,MMPN,UPN,MMPN,,,https://en.wikipedia.org/wiki/Uruapan_International_Airport,
4744,MMPQ,small_airport,Palenque International Airport,17.533153,-92.015484,200,NA,MX,MX-CHP,Palenque,no,MMPQ,PQM,MMPQ,,,https://en.wikipedia.org/wiki/Palenque_International_Airport,
4745,MMPR,large_airport,Puerto Vallarta International Airport,20.679913,-105.254391,23,NA,MX,MX-JAL,Puerto Vallarta,yes,MMPR,PVR,MMPR,,https://thepuertovallartaairport.com/,https://en.wikipedia.org/wiki/Lic._Gustavo_D%C3%ADaz_Ordaz_International_Airport,Licenciado Gustavo Díaz Ordaz
4746,MMPS,medium_airport,Puerto Escondido International Airport,15.876808,-97.0891,294,NA,MX,MX-OAX,Puerto Escondido,yes,MMPS,PXM,MMPS,P1M,,https://en.wikipedia.org/wiki/Puerto_Escondido_International_Airport,Aeropuerto Internacional de Puerto Escondido
4747,MMQT,medium_airport,Querétaro Intercontinental Airport,20.6173,-100.185997,6296,NA,MX,MX-QUE,Querétaro,yes,MMQT,QRO,MMQT,QET,http://www.aiq.com.mx/,https://en.wikipedia.org/wiki/Quer%C3%A9taro_International_Airport,
4748,MMRX,medium_airport,General Lucio Blanco International Airport,26.0089,-98.2285,139,NA,MX,MX-TAM,Reynosa,yes,MMRX,REX,MMRX,REI,,https://en.wikipedia.org/wiki/General_Lucio_Blanco_International_Airport,
4750,MMSD,large_airport,Los Cabos International Airport,23.151919,-109.720731,374,NA,MX,MX-BCS,San José del Cabo,yes,MMSD,SJD,MMSD,,https://www.loscabosairport.com/,https://en.wikipedia.org/wiki/Los_Cabos_International_Airport,
4751,MMSF,small_airport,San Felipe International Airport,30.93006,-114.808459,148,NA,MX,MX-BCN,Mexicali,no,MMSF,SFH,MMSF,SFE,,https://en.wikipedia.org/wiki/San_Felipe_International_Airport,Aeropuerto Internacional San Felipe
31923,MMSM,large_airport,General Felipe Ángeles International Airport,19.7357,-99.0257,7369,NA,MX,MX-MEX,Mexico City,yes,MMSM,NLU,MMSM,SLM,https://www.gob.mx/nuevoaeropuertofelipeangeles,https://en.wikipedia.org/wiki/Mexico_City_Santa_Lucía_Airport,"Santa Lucia AFB, Mexico City Santa Lucía Airport, Zumpango, Aeropuerto Internacional General Felipe Ángeles"
